SNO.,YEAR,AGE,OUTCOME,AGECAT,GENDER,LOC
35792,2019,21,0,5,0,0
35793,2019,21,0,5,0,0
35794,2019,21,0,5,0,0
35795,2019,21,0,5,0,0
35796,2019,21,0,5,0,0
35797,2019,21,0,5,0,0
35798,2019,21,0,5,0,0
35799,2019,21,0,5,0,0
35800,2019,21,0,5,0,0
35801,2019,21,0,5,0,0
35802,2019,21,0,5,0,0
35803,2019,21,0,5,0,0
35804,2019,21,0,5,0,0
35805,2019,21,0,5,0,0
35806,2019,21,0,5,0,0
35807,2019,21,0,5,0,0
35808,2019,21,0,5,0,0
35809,2019,21,0,5,0,0
35810,2019,21,0,5,0,0
35811,2019,21,0,5,0,0
35812,2019,21,0,5,0,0
35813,2019,21,0,5,0,0
35814,2019,21,0,5,0,0
35815,2019,21,0,5,0,0
35816,2019,21,0,5,0,0
35817,2019,21,0,5,0,0
35818,2019,21,0,5,0,0
35819,2019,21,0,5,0,0
35820,2019,21,0,5,0,0
35821,2019,21,0,5,0,0
35822,2019,21,0,5,0,0
35823,2019,21,0,5,0,0
35824,2019,21,0,5,0,0
35825,2019,21,0,5,0,0
35826,2019,21,0,5,0,0
35827,2019,21,0,5,0,0
35828,2019,21,0,5,0,0
35829,2019,21,0,5,0,0
35830,2019,21,0,5,0,0
35831,2019,21,0,5,0,0
35832,2019,21,0,5,0,0
35833,2019,21,0,5,0,0
35834,2019,21,0,5,0,0
35835,2019,21,0,5,0,0
35836,2019,21,0,5,0,0
35837,2019,21,0,5,0,0
35838,2019,21,0,5,0,0
35839,2019,21,0,5,0,0
35840,2019,21,0,5,0,0
35841,2019,21,0,5,0,0
35842,2019,21,0,5,0,0
35843,2019,21,0,5,0,0
35844,2019,21,0,5,0,0
35845,2019,21,0,5,0,0
35846,2019,21,0,5,0,0
35847,2019,21,0,5,0,0
35848,2019,21,0,5,0,0
35849,2019,21,0,5,0,0
35850,2019,21,0,5,0,0
35851,2019,21,0,5,0,0
35852,2019,21,0,5,0,0
35853,2019,21,0,5,0,0
35854,2019,21,0,5,0,0
35855,2019,21,0,5,0,0
35856,2019,21,0,5,0,0
35857,2019,21,0,5,0,0
35858,2019,22,1,6,1,0
35859,2019,22,1,6,1,0
35860,2019,22,1,6,1,0
35861,2019,22,1,6,1,0
35862,2019,22,1,6,1,0
35863,2019,22,1,6,1,0
35864,2019,22,1,6,1,0
35865,2019,22,1,6,1,0
35866,2019,22,1,6,1,0
35867,2019,22,1,6,1,0
35868,2019,22,1,6,1,0
35869,2019,22,1,6,1,0
35870,2019,22,1,6,1,0
35871,2019,22,1,6,1,0
35872,2019,22,1,6,1,0
35873,2019,22,1,6,1,0
35874,2019,22,1,6,1,0
35875,2019,22,1,6,1,0
35876,2019,22,1,6,1,0
35877,2019,22,1,6,1,0
35878,2019,22,1,6,1,0
35879,2019,22,1,6,1,0
35880,2019,22,1,6,1,0
35881,2019,22,1,6,1,0
35882,2019,22,1,6,1,0
35883,2019,22,1,6,1,0
35884,2019,22,1,6,1,0
35885,2019,22,1,6,1,0
35886,2019,22,1,6,1,0
35887,2019,22,1,6,1,0
35888,2019,22,1,6,1,0
35889,2019,22,1,6,1,0
35890,2019,22,1,6,1,0
35891,2019,22,1,6,1,0
35892,2019,22,1,6,1,0
35893,2019,22,1,6,1,0
35894,2019,22,1,6,1,0
35895,2019,22,1,6,1,0
35896,2019,22,1,6,1,0
35897,2019,22,1,6,1,0
35898,2019,22,1,6,1,0
35899,2019,22,1,6,1,0
35900,2019,22,1,6,1,0
35901,2019,22,1,6,1,0
35902,2019,22,1,6,1,0
35903,2019,22,1,6,1,0
35904,2019,22,1,6,1,0
35905,2019,22,1,6,1,0
35906,2019,22,1,6,1,0
35907,2019,22,1,6,1,0
35908,2019,22,1,6,1,0
35909,2019,22,1,6,1,0
35910,2019,22,1,6,1,0
35911,2019,22,1,6,1,0
35912,2019,22,1,6,1,0
35913,2019,22,1,6,1,0
35914,2019,22,1,6,1,0
35915,2019,22,1,6,1,0
35916,2019,22,1,6,1,0
35917,2019,22,1,6,1,0
35918,2019,22,1,6,1,0
35919,2019,22,1,6,1,0
35920,2019,22,1,6,1,0
35921,2019,22,1,6,1,0
35922,2019,22,1,6,1,0
35923,2019,22,1,6,1,0
35924,2019,22,1,6,1,0
35925,2019,22,1,6,1,0
35926,2019,22,1,6,1,0
35927,2019,22,1,6,1,0
35928,2019,22,1,6,1,0
35929,2019,22,1,6,1,0
35930,2019,22,1,6,1,0
35931,2019,22,1,6,1,0
35932,2019,22,1,6,1,0
35933,2019,22,1,6,1,0
35934,2019,22,1,6,1,0
35935,2019,22,1,6,1,0
35936,2019,22,1,6,1,0
35937,2019,22,1,6,1,0
35938,2019,22,1,6,1,0
35939,2019,22,1,6,1,0
35940,2019,22,1,6,1,0
35941,2019,22,1,6,1,0
35942,2019,22,1,6,1,0
35943,2019,22,1,6,1,0
35944,2019,22,1,6,1,0
35945,2019,22,1,6,1,0
35946,2019,22,1,6,1,0
35947,2019,22,1,6,1,0
35948,2019,22,1,6,1,0
35949,2019,22,1,6,1,0
35950,2019,22,1,6,1,0
35951,2019,22,1,6,1,0
35952,2019,22,1,6,1,0
35953,2019,22,1,6,1,0
35954,2019,22,1,6,1,0
35955,2019,22,1,6,1,0
35956,2019,22,1,6,0,0
35957,2019,22,1,6,0,0
35958,2019,22,1,6,0,0
35959,2019,22,1,6,0,0
35960,2019,22,1,6,0,0
35961,2019,22,1,6,0,0
35962,2019,22,1,6,0,0
35963,2019,22,1,6,0,0
35964,2019,22,1,6,0,0
35965,2019,22,1,6,0,0
35966,2019,22,1,6,0,0
35967,2019,22,1,6,0,0
35968,2019,22,1,6,0,0
35969,2019,22,1,6,0,0
35970,2019,22,1,6,0,0
35971,2019,22,1,6,0,0
35972,2019,22,1,6,0,0
35973,2019,22,1,6,0,0
35974,2019,22,1,6,0,0
35975,2019,22,1,6,0,0
35976,2019,22,1,6,0,0
35977,2019,22,1,6,0,0
35978,2019,22,1,6,0,0
35979,2019,22,1,6,0,0
35980,2019,22,1,6,0,0
35981,2019,22,1,6,0,0
35982,2019,22,1,6,0,0
35983,2019,22,1,6,0,0
35984,2019,22,1,6,0,0
35985,2019,22,1,6,0,0
35986,2019,22,1,6,0,0
35987,2019,22,1,6,0,0
35988,2019,22,1,6,0,0
35989,2019,22,1,6,0,0
35990,2019,22,1,6,0,0
35991,2019,22,1,6,0,0
35992,2019,22,1,6,0,0
35993,2019,22,1,6,0,0
35994,2019,22,1,6,0,0
35995,2019,22,1,6,0,0
35996,2019,22,1,6,0,0
35997,2019,22,1,6,0,0
35998,2019,22,1,6,0,0
35999,2019,22,1,6,0,0
36000,2019,22,1,6,0,0
36001,2019,22,1,6,0,0
36002,2019,22,1,6,0,0
36003,2019,22,1,6,0,0
36004,2019,22,1,6,0,0
36005,2019,22,1,6,0,0
36006,2019,22,1,6,0,0
36007,2019,22,1,6,0,0
36008,2019,22,1,6,0,0
36009,2019,22,1,6,0,0
36010,2019,22,1,6,0,0
36011,2019,22,1,6,0,0
36012,2019,22,1,6,0,0
36013,2019,22,1,6,0,0
36014,2019,22,1,6,0,0
36015,2019,22,1,6,0,0
36016,2019,22,1,6,0,0
36017,2019,22,1,6,0,0
36018,2019,22,1,6,0,0
36019,2019,22,1,6,0,0
36020,2019,22,1,6,0,0
36021,2019,22,1,6,0,0
36022,2019,22,1,6,0,0
36023,2019,22,1,6,0,0
36024,2019,22,1,6,0,0
36025,2019,22,1,6,0,0
36026,2019,22,1,6,0,0
36027,2019,22,1,6,0,0
36028,2019,22,1,6,0,0
36029,2019,22,1,6,0,0
36030,2019,22,1,6,0,0
36031,2019,22,1,6,0,0
36032,2019,22,1,6,0,0
36033,2019,22,1,6,0,0
36034,2019,22,1,6,0,0
36035,2019,22,1,6,0,0
36036,2019,22,1,6,0,0
36037,2019,22,1,6,0,0
36038,2019,22,1,6,0,0
36039,2019,22,1,6,0,0
36040,2019,22,1,6,0,0
36041,2019,22,1,6,0,0
36042,2019,22,1,6,0,0
36043,2019,22,1,6,0,0
36044,2019,22,0,6,1,0
36045,2019,22,0,6,1,0
36046,2019,22,0,6,1,0
36047,2019,22,0,6,1,0
36048,2019,22,0,6,1,0
36049,2019,22,0,6,1,0
36050,2019,22,0,6,1,0
36051,2019,22,0,6,1,0
36052,2019,22,0,6,1,0
36053,2019,22,0,6,1,0
36054,2019,22,0,6,1,0
36055,2019,22,0,6,1,0
36056,2019,22,0,6,1,0
36057,2019,22,0,6,1,0
36058,2019,22,0,6,1,0
36059,2019,22,0,6,1,0
36060,2019,22,0,6,1,0
36061,2019,22,0,6,1,0
36062,2019,22,0,6,1,0
36063,2019,22,0,6,1,0
36064,2019,22,0,6,1,0
36065,2019,22,0,6,1,0
36066,2019,22,0,6,1,0
36067,2019,22,0,6,1,0
36068,2019,22,0,6,1,0
36069,2019,22,0,6,1,0
36070,2019,22,0,6,1,0
36071,2019,22,0,6,1,0
36072,2019,22,0,6,1,0
36073,2019,22,0,6,1,0
36074,2019,22,0,6,1,0
36075,2019,22,0,6,1,0
36076,2019,22,0,6,1,0
36077,2019,22,0,6,1,0
36078,2019,22,0,6,1,0
36079,2019,22,0,6,1,0
36080,2019,22,0,6,1,0
36081,2019,22,0,6,1,0
36082,2019,22,0,6,1,0
36083,2019,22,0,6,1,0
36084,2019,22,0,6,1,0
36085,2019,22,0,6,1,0
36086,2019,22,0,6,1,0
36087,2019,22,0,6,1,0
36088,2019,22,0,6,1,0
36089,2019,22,0,6,1,0
36090,2019,22,0,6,1,0
36091,2019,22,0,6,1,0
36092,2019,22,0,6,1,0
36093,2019,22,0,6,1,0
36094,2019,22,0,6,1,0
36095,2019,22,0,6,1,0
36096,2019,22,0,6,1,0
36097,2019,22,0,6,1,0
36098,2019,22,0,6,1,0
36099,2019,22,0,6,1,0
36100,2019,22,0,6,1,0
36101,2019,22,0,6,1,0
36102,2019,22,0,6,1,0
36103,2019,22,0,6,1,0
36104,2019,22,0,6,1,0
36105,2019,22,0,6,1,0
36106,2019,22,0,6,1,0
36107,2019,22,0,6,1,0
36108,2019,22,0,6,1,0
36109,2019,22,0,6,1,0
36110,2019,22,0,6,1,0
36111,2019,22,0,6,1,0
36112,2019,22,0,6,1,0
36113,2019,22,0,6,1,0
36114,2019,22,0,6,1,0
36115,2019,22,0,6,1,0
36116,2019,22,0,6,1,0
36117,2019,22,0,6,1,0
36118,2019,22,0,6,1,0
36119,2019,22,0,6,1,0
36120,2019,22,0,6,1,0
36121,2019,22,0,6,1,0
36122,2019,22,0,6,1,0
36123,2019,22,0,6,1,0
36124,2019,22,0,6,1,0
36125,2019,22,0,6,1,0
36126,2019,22,0,6,1,0
36127,2019,22,0,6,1,0
36128,2019,22,0,6,1,0
36129,2019,22,0,6,1,0
36130,2019,22,0,6,1,0
36131,2019,22,0,6,1,0
36132,2019,22,0,6,1,0
36133,2019,22,0,6,1,0
36134,2019,22,0,6,1,0
36135,2019,22,0,6,1,0
36136,2019,22,0,6,1,0
36137,2019,22,0,6,1,0
36138,2019,22,0,6,1,0
36139,2019,22,0,6,1,0
36140,2019,22,0,6,1,0
36141,2019,22,0,6,1,0
36142,2019,22,0,6,1,0
36143,2019,22,0,6,1,0
36144,2019,22,0,6,1,0
36145,2019,22,0,6,1,0
36146,2019,22,0,6,1,0
36147,2019,22,0,6,1,0
36148,2019,22,0,6,1,0
36149,2019,22,0,6,1,0
36150,2019,22,0,6,1,0
36151,2019,22,0,6,1,0
36152,2019,22,0,6,1,0
36153,2019,22,0,6,1,0
36154,2019,22,0,6,1,0
36155,2019,22,0,6,1,0
36156,2019,22,0,6,1,0
36157,2019,22,0,6,1,0
36158,2019,22,0,6,1,0
36159,2019,22,0,6,1,0
36160,2019,22,0,6,1,0
36161,2019,22,0,6,1,0
36162,2019,22,0,6,1,0
36163,2019,22,0,6,1,0
36164,2019,22,0,6,1,0
36165,2019,22,0,6,1,0
36166,2019,22,0,6,1,0
36167,2019,22,0,6,1,0
36168,2019,22,0,6,1,0
36169,2019,22,0,6,1,0
36170,2019,22,0,6,1,0
36171,2019,22,0,6,1,0
36172,2019,22,0,6,1,0
36173,2019,22,0,6,1,0
36174,2019,22,0,6,1,0
36175,2019,22,0,6,1,0
36176,2019,22,0,6,1,0
36177,2019,22,0,6,1,0
36178,2019,22,0,6,1,0
36179,2019,22,0,6,1,0
36180,2019,22,0,6,1,0
36181,2019,22,0,6,1,0
36182,2019,22,0,6,1,0
36183,2019,22,0,6,1,0
36184,2019,22,0,6,1,0
36185,2019,22,0,6,1,0
36186,2019,22,0,6,1,0
36187,2019,22,0,6,0,0
36188,2019,22,0,6,0,0
36189,2019,22,0,6,0,0
36190,2019,22,0,6,0,0
36191,2019,22,0,6,0,0
36192,2019,22,0,6,0,0
36193,2019,22,0,6,0,0
36194,2019,22,0,6,0,0
36195,2019,22,0,6,0,0
36196,2019,22,0,6,0,0
36197,2019,22,0,6,0,0
36198,2019,22,0,6,0,0
36199,2019,22,0,6,0,0
36200,2019,22,0,6,0,0
36201,2019,22,0,6,0,0
36202,2019,22,0,6,0,0
36203,2019,22,0,6,0,0
36204,2019,22,0,6,0,0
36205,2019,22,0,6,0,0
36206,2019,22,0,6,0,0
36207,2019,22,0,6,0,0
36208,2019,22,0,6,0,0
36209,2019,22,0,6,0,0
36210,2019,22,0,6,0,0
36211,2019,22,0,6,0,0
36212,2019,22,0,6,0,0
36213,2019,22,0,6,0,0
36214,2019,22,0,6,0,0
36215,2019,22,0,6,0,0
36216,2019,22,0,6,0,0
36217,2019,22,0,6,0,0
36218,2019,22,0,6,0,0
36219,2019,22,0,6,0,0
36220,2019,22,0,6,0,0
36221,2019,22,0,6,0,0
36222,2019,22,0,6,0,0
36223,2019,22,0,6,0,0
36224,2019,22,0,6,0,0
36225,2019,22,0,6,0,0
36226,2019,22,0,6,0,0
36227,2019,22,0,6,0,0
36228,2019,22,0,6,0,0
36229,2019,22,0,6,0,0
36230,2019,22,0,6,0,0
36231,2019,22,0,6,0,0
36232,2019,22,0,6,0,0
36233,2019,22,0,6,0,0
36234,2019,22,0,6,0,0
36235,2019,22,0,6,0,0
36236,2019,22,0,6,0,0
36237,2019,22,0,6,0,0
36238,2019,22,0,6,0,0
36239,2019,22,0,6,0,0
36240,2019,22,0,6,0,0
36241,2019,22,0,6,0,0
36242,2019,22,0,6,0,0
36243,2019,22,0,6,0,0
36244,2019,22,0,6,0,0
36245,2019,22,0,6,0,0
36246,2019,22,0,6,0,0
36247,2019,22,0,6,0,0
36248,2019,22,0,6,0,0
36249,2019,22,0,6,0,0
36250,2019,22,0,6,0,0
36251,2019,22,0,6,0,0
36252,2019,22,0,6,0,0
36253,2019,22,0,6,0,0
36254,2019,22,0,6,0,0
36255,2019,22,0,6,0,0
36256,2019,22,0,6,0,0
36257,2019,22,0,6,0,0
36258,2019,22,0,6,0,0
36259,2019,22,0,6,0,0
36260,2019,22,0,6,0,0
36261,2019,22,0,6,0,0
36262,2019,22,0,6,0,0
36263,2019,22,0,6,0,0
36264,2019,22,0,6,0,0
36265,2019,22,0,6,0,0
36266,2019,22,0,6,0,0
36267,2019,22,0,6,0,0
36268,2019,22,0,6,0,0
36269,2019,22,0,6,0,0
36270,2019,22,0,6,0,0
36271,2019,22,0,6,0,0
36272,2019,22,0,6,0,0
36273,2019,22,0,6,0,0
36274,2019,22,0,6,0,0
36275,2019,22,0,6,0,0
36276,2019,22,0,6,0,0
36277,2019,22,0,6,0,0
36278,2019,22,0,6,0,0
36279,2019,22,0,6,0,0
36280,2019,22,0,6,0,0
36281,2019,22,0,6,0,0
36282,2019,22,0,6,0,0
36283,2019,22,0,6,0,0
36284,2019,22,0,6,0,0
36285,2019,22,0,6,0,0
36286,2019,22,0,6,0,0
36287,2019,22,0,6,0,0
36288,2019,22,0,6,0,0
36289,2019,22,0,6,0,0
36290,2019,22,0,6,0,0
36291,2019,22,0,6,0,0
36292,2019,22,0,6,0,0
36293,2019,22,0,6,0,0
36294,2019,22,0,6,0,0
36295,2019,22,0,6,0,0
36296,2019,22,0,6,0,0
36297,2019,22,0,6,0,0
36298,2019,22,0,6,0,0
36299,2019,22,0,6,0,0
36300,2019,22,0,6,0,0
36301,2019,22,0,6,0,0
36302,2019,22,0,6,0,0
36303,2019,22,0,6,0,0
36304,2019,22,0,6,0,0
36305,2019,22,0,6,0,0
36306,2019,22,0,6,0,0
36307,2019,22,0,6,0,0
36308,2019,22,0,6,0,0
36309,2019,22,0,6,0,0
36310,2019,22,0,6,0,0
36311,2019,22,0,6,0,0
36312,2019,22,0,6,0,0
36313,2019,22,0,6,0,0
36314,2019,22,0,6,0,0
36315,2019,22,0,6,0,0
36316,2019,22,0,6,0,0
36317,2019,22,0,6,0,0
36318,2019,22,0,6,0,0
36319,2019,22,0,6,0,0
36320,2019,22,0,6,0,0
36321,2019,22,0,6,0,0
36322,2019,23,1,7,1,0
36323,2019,23,1,7,1,0
36324,2019,23,1,7,1,0
36325,2019,23,1,7,1,0
36326,2019,23,1,7,1,0
36327,2019,23,1,7,1,0
36328,2019,23,1,7,1,0
36329,2019,23,1,7,1,0
36330,2019,23,1,7,1,0
36331,2019,23,1,7,1,0
36332,2019,23,1,7,1,0
36333,2019,23,1,7,1,0
36334,2019,23,1,7,1,0
36335,2019,23,1,7,1,0
36336,2019,23,1,7,1,0
36337,2019,23,1,7,1,0
36338,2019,23,1,7,1,0
36339,2019,23,1,7,1,0
36340,2019,23,1,7,1,0
36341,2019,23,1,7,1,0
36342,2019,23,1,7,1,0
36343,2019,23,1,7,1,0
36344,2019,23,1,7,1,0
36345,2019,23,1,7,1,0
36346,2019,23,1,7,1,0
36347,2019,23,1,7,1,0
36348,2019,23,1,7,1,0
36349,2019,23,1,7,1,0
36350,2019,23,1,7,1,0
36351,2019,23,1,7,1,0
36352,2019,23,1,7,1,0
36353,2019,23,1,7,1,0
36354,2019,23,1,7,1,0
36355,2019,23,1,7,1,0
36356,2019,23,1,7,1,0
36357,2019,23,1,7,1,0
36358,2019,23,1,7,1,0
36359,2019,23,1,7,1,0
36360,2019,23,1,7,1,0
36361,2019,23,1,7,1,0
36362,2019,23,1,7,1,0
36363,2019,23,1,7,1,0
36364,2019,23,1,7,1,0
36365,2019,23,1,7,1,0
36366,2019,23,1,7,1,0
36367,2019,23,1,7,1,0
36368,2019,23,1,7,1,0
36369,2019,23,1,7,1,0
36370,2019,23,1,7,1,0
36371,2019,23,1,7,1,0
36372,2019,23,1,7,1,0
36373,2019,23,1,7,1,0
36374,2019,23,1,7,1,0
36375,2019,23,1,7,1,0
36376,2019,23,1,7,1,0
36377,2019,23,1,7,1,0
36378,2019,23,1,7,1,0
36379,2019,23,1,7,1,0
36380,2019,23,1,7,1,0
36381,2019,23,1,7,1,0
36382,2019,23,1,7,1,0
36383,2019,23,1,7,1,0
36384,2019,23,1,7,1,0
36385,2019,23,1,7,1,0
36386,2019,23,1,7,1,0
36387,2019,23,1,7,1,0
36388,2019,23,1,7,1,0
36389,2019,23,1,7,1,0
36390,2019,23,1,7,1,0
36391,2019,23,1,7,1,0
36392,2019,23,1,7,1,0
36393,2019,23,1,7,1,0
36394,2019,23,1,7,1,0
36395,2019,23,1,7,1,0
36396,2019,23,1,7,1,0
36397,2019,23,1,7,1,0
36398,2019,23,1,7,1,0
36399,2019,23,1,7,1,0
36400,2019,23,1,7,1,0
36401,2019,23,1,7,1,0
36402,2019,23,1,7,1,0
36403,2019,23,1,7,1,0
36404,2019,23,1,7,1,0
36405,2019,23,1,7,1,0
36406,2019,23,1,7,1,0
36407,2019,23,1,7,1,0
36408,2019,23,1,7,1,0
36409,2019,23,1,7,1,0
36410,2019,23,1,7,1,0
36411,2019,23,1,7,1,0
36412,2019,23,1,7,1,0
36413,2019,23,1,7,1,0
36414,2019,23,1,7,1,0
36415,2019,23,1,7,1,0
36416,2019,23,1,7,0,0
36417,2019,23,1,7,0,0
36418,2019,23,1,7,0,0
36419,2019,23,1,7,0,0
36420,2019,23,1,7,0,0
36421,2019,23,1,7,0,0
36422,2019,23,1,7,0,0
36423,2019,23,1,7,0,0
36424,2019,23,1,7,0,0
36425,2019,23,1,7,0,0
36426,2019,23,1,7,0,0
36427,2019,23,1,7,0,0
36428,2019,23,1,7,0,0
36429,2019,23,1,7,0,0
36430,2019,23,1,7,0,0
36431,2019,23,1,7,0,0
36432,2019,23,1,7,0,0
36433,2019,23,1,7,0,0
36434,2019,23,1,7,0,0
36435,2019,23,1,7,0,0
36436,2019,23,1,7,0,0
36437,2019,23,1,7,0,0
36438,2019,23,1,7,0,0
36439,2019,23,1,7,0,0
36440,2019,23,1,7,0,0
36441,2019,23,1,7,0,0
36442,2019,23,1,7,0,0
36443,2019,23,1,7,0,0
36444,2019,23,1,7,0,0
36445,2019,23,1,7,0,0
36446,2019,23,1,7,0,0
36447,2019,23,1,7,0,0
36448,2019,23,1,7,0,0
36449,2019,23,1,7,0,0
36450,2019,23,1,7,0,0
36451,2019,23,1,7,0,0
36452,2019,23,1,7,0,0
36453,2019,23,1,7,0,0
36454,2019,23,1,7,0,0
36455,2019,23,1,7,0,0
36456,2019,23,1,7,0,0
36457,2019,23,1,7,0,0
36458,2019,23,1,7,0,0
36459,2019,23,1,7,0,0
36460,2019,23,1,7,0,0
36461,2019,23,1,7,0,0
36462,2019,23,1,7,0,0
36463,2019,23,1,7,0,0
36464,2019,23,1,7,0,0
36465,2019,23,1,7,0,0
36466,2019,23,1,7,0,0
36467,2019,23,1,7,0,0
36468,2019,23,1,7,0,0
36469,2019,23,1,7,0,0
36470,2019,23,1,7,0,0
36471,2019,23,1,7,0,0
36472,2019,23,1,7,0,0
36473,2019,23,1,7,0,0
36474,2019,23,1,7,0,0
36475,2019,23,1,7,0,0
36476,2019,23,1,7,0,0
36477,2019,23,1,7,0,0
36478,2019,23,1,7,0,0
36479,2019,23,1,7,0,0
36480,2019,23,1,7,0,0
36481,2019,23,1,7,0,0
36482,2019,23,1,7,0,0
36483,2019,23,1,7,0,0
36484,2019,23,1,7,0,0
36485,2019,23,1,7,0,0
36486,2019,23,1,7,0,0
36487,2019,23,1,7,0,0
36488,2019,23,1,7,0,0
36489,2019,23,1,7,0,0
36490,2019,23,1,7,0,0
36491,2019,23,1,7,0,0
36492,2019,23,1,7,0,0
36493,2019,23,1,7,0,0
36494,2019,23,1,7,0,0
36495,2019,23,1,7,0,0
36496,2019,23,1,7,0,0
36497,2019,23,1,7,0,0
36498,2019,23,1,7,0,0
36499,2019,23,1,7,0,0
36500,2019,23,1,7,0,0
36501,2019,23,1,7,0,0
36502,2019,23,1,7,0,0
36503,2019,23,1,7,0,0
36504,2019,23,1,7,0,0
36505,2019,23,1,7,0,0
36506,2019,23,1,7,0,0
36507,2019,23,0,7,1,0
36508,2019,23,0,7,1,0
36509,2019,23,0,7,1,0
36510,2019,23,0,7,1,0
36511,2019,23,0,7,1,0
36512,2019,23,0,7,1,0
36513,2019,23,0,7,1,0
36514,2019,23,0,7,1,0
36515,2019,23,0,7,1,0
36516,2019,23,0,7,1,0
36517,2019,23,0,7,1,0
36518,2019,23,0,7,1,0
36519,2019,23,0,7,1,0
36520,2019,23,0,7,1,0
36521,2019,23,0,7,1,0
36522,2019,23,0,7,1,0
36523,2019,23,0,7,1,0
36524,2019,23,0,7,1,0
36525,2019,23,0,7,1,0
36526,2019,23,0,7,1,0
36527,2019,23,0,7,1,0
36528,2019,23,0,7,1,0
36529,2019,23,0,7,1,0
36530,2019,23,0,7,1,0
36531,2019,23,0,7,1,0
36532,2019,23,0,7,1,0
36533,2019,23,0,7,1,0
36534,2019,23,0,7,1,0
36535,2019,23,0,7,1,0
36536,2019,23,0,7,1,0
36537,2019,23,0,7,1,0
36538,2019,23,0,7,1,0
36539,2019,23,0,7,1,0
36540,2019,23,0,7,1,0
36541,2019,23,0,7,1,0
36542,2019,23,0,7,1,0
36543,2019,23,0,7,1,0
36544,2019,23,0,7,1,0
36545,2019,23,0,7,1,0
36546,2019,23,0,7,1,0
36547,2019,23,0,7,1,0
36548,2019,23,0,7,1,0
36549,2019,23,0,7,1,0
36550,2019,23,0,7,1,0
36551,2019,23,0,7,1,0
36552,2019,23,0,7,1,0
36553,2019,23,0,7,1,0
36554,2019,23,0,7,1,0
36555,2019,23,0,7,1,0
36556,2019,23,0,7,1,0
36557,2019,23,0,7,1,0
36558,2019,23,0,7,1,0
36559,2019,23,0,7,1,0
36560,2019,23,0,7,1,0
36561,2019,23,0,7,1,0
36562,2019,23,0,7,1,0
36563,2019,23,0,7,1,0
36564,2019,23,0,7,1,0
36565,2019,23,0,7,1,0
36566,2019,23,0,7,1,0
36567,2019,23,0,7,1,0
36568,2019,23,0,7,1,0
36569,2019,23,0,7,1,0
36570,2019,23,0,7,1,0
36571,2019,23,0,7,1,0
36572,2019,23,0,7,1,0
36573,2019,23,0,7,1,0
36574,2019,23,0,7,1,0
36575,2019,23,0,7,1,0
36576,2019,23,0,7,1,0
36577,2019,23,0,7,1,0
36578,2019,23,0,7,1,0
36579,2019,23,0,7,1,0
36580,2019,23,0,7,1,0
36581,2019,23,0,7,1,0
36582,2019,23,0,7,1,0
36583,2019,23,0,7,1,0
36584,2019,23,0,7,1,0
36585,2019,23,0,7,1,0
36586,2019,23,0,7,1,0
36587,2019,23,0,7,1,0
36588,2019,23,0,7,1,0
36589,2019,23,0,7,1,0
36590,2019,23,0,7,1,0
36591,2019,23,0,7,1,0
36592,2019,23,0,7,1,0
36593,2019,23,0,7,1,0
36594,2019,23,0,7,1,0
36595,2019,23,0,7,1,0
36596,2019,23,0,7,1,0
36597,2019,23,0,7,1,0
36598,2019,23,0,7,1,0
36599,2019,23,0,7,1,0
36600,2019,23,0,7,1,0
36601,2019,23,0,7,1,0
36602,2019,23,0,7,1,0
36603,2019,23,0,7,1,0
36604,2019,23,0,7,1,0
36605,2019,23,0,7,1,0
36606,2019,23,0,7,1,0
36607,2019,23,0,7,1,0
36608,2019,23,0,7,1,0
36609,2019,23,0,7,1,0
36610,2019,23,0,7,1,0
36611,2019,23,0,7,1,0
36612,2019,23,0,7,1,0
36613,2019,23,0,7,1,0
36614,2019,23,0,7,1,0
36615,2019,23,0,7,1,0
36616,2019,23,0,7,1,0
36617,2019,23,0,7,1,0
36618,2019,23,0,7,1,0
36619,2019,23,0,7,1,0
36620,2019,23,0,7,1,0
36621,2019,23,0,7,1,0
36622,2019,23,0,7,1,0
36623,2019,23,0,7,1,0
36624,2019,23,0,7,1,0
36625,2019,23,0,7,1,0
36626,2019,23,0,7,1,0
36627,2019,23,0,7,1,0
36628,2019,23,0,7,1,0
36629,2019,23,0,7,0,0
36630,2019,23,0,7,0,0
36631,2019,23,0,7,0,0
36632,2019,23,0,7,0,0
36633,2019,23,0,7,0,0
36634,2019,23,0,7,0,0
36635,2019,23,0,7,0,0
36636,2019,23,0,7,0,0
36637,2019,23,0,7,0,0
36638,2019,23,0,7,0,0
36639,2019,23,0,7,0,0
36640,2019,23,0,7,0,0
36641,2019,23,0,7,0,0
36642,2019,23,0,7,0,0
36643,2019,23,0,7,0,0
36644,2019,23,0,7,0,0
36645,2019,23,0,7,0,0
36646,2019,23,0,7,0,0
36647,2019,23,0,7,0,0
36648,2019,23,0,7,0,0
36649,2019,23,0,7,0,0
36650,2019,23,0,7,0,0
36651,2019,23,0,7,0,0
36652,2019,23,0,7,0,0
36653,2019,23,0,7,0,0
36654,2019,23,0,7,0,0
36655,2019,23,0,7,0,0
36656,2019,23,0,7,0,0
36657,2019,23,0,7,0,0
36658,2019,23,0,7,0,0
36659,2019,23,0,7,0,0
36660,2019,23,0,7,0,0
36661,2019,23,0,7,0,0
36662,2019,23,0,7,0,0
36663,2019,23,0,7,0,0
